date,neighborhood
2014-03-17 00:00:00+00:00,Sandtown-Winchester
2021-10-22 00:00:00+00:00,Sandtown-Winchester
2025-03-26 00:00:00+00:00,Easterwood
2025-06-06 00:00:00+00:00,Easterwood
2017-10-23 00:00:00+00:00,Sandtown-Winchester
2025-12-03 00:00:00+00:00,Sandtown-Winchester
2021-02-23 00:00:00+00:00,Sandtown-Winchester
2025-04-20 00:00:00+00:00,Sandtown-Winchester
2014-04-17 00:00:00+00:00,Sandtown-Winchester
2024-03-14 00:00:00+00:00,Sandtown-Winchester
2012-04-19 00:00:00+00:00,Sandtown-Winchester
2017-03-31 00:00:00+00:00,Sandtown-Winchester
2008-02-26 00:00:00+00:00,Sandtown-Winchester
2025-02-21 00:00:00+00:00,Sandtown-Winchester
2021-07-09 00:00:00+00:00,Sandtown-Winchester
2023-03-23 00:00:00+00:00,Sandtown-Winchester
2016-07-20 00:00:00+00:00,Sandtown-Winchester
2018-07-10 00:00:00+00:00,Sandtown-Winchester
2022-07-01 00:00:00+00:00,Sandtown-Winchester
2018-07-29 00:00:00+00:00,Sandtown-Winchester
2018-07-29 00:00:00+00:00,Sandtown-Winchester
2024-06-29 00:00:00+00:00,Sandtown-Winchester
2024-09-28 00:00:00+00:00,Sandtown-Winchester
2025-03-15 00:00:00+00:00,Sandtown-Winchester
2024-02-05 00:00:00+00:00,Sandtown-Winchester
2007-09-18 00:00:00+00:00,Sandtown-Winchester
2007-04-03 00:00:00+00:00,Sandtown-Winchester
2007-09-20 00:00:00+00:00,Sandtown-Winchester
2020-01-31 00:00:00+00:00,Sandtown-Winchester
2007-10-24 00:00:00+00:00,Sandtown-Winchester
2014-07-18 00:00:00+00:00,Sandtown-Winchester
2023-02-17 00:00:00+00:00,Sandtown-Winchester
2020-07-29 00:00:00+00:00,Sandtown-Winchester
2006-05-12 00:00:00+00:00,Sandtown-Winchester
2009-07-15 00:00:00+00:00,Sandtown-Winchester
2012-11-21 00:00:00+00:00,Sandtown-Winchester
2005-07-07 00:00:00+00:00,Sandtown-Winchester
2010-07-20 00:00:00+00:00,Sandtown-Winchester
2019-02-24 00:00:00+00:00,Sandtown-Winchester
2005-07-20 00:00:00+00:00,Sandtown-Winchester
2024-07-11 00:00:00+00:00,Sandtown-Winchester
2006-05-15 00:00:00+00:00,Sandtown-Winchester
2017-12-15 00:00:00+00:00,Sandtown-Winchester
2012-04-26 00:00:00+00:00,Sandtown-Winchester
2025-08-14 00:00:00+00:00,Sandtown-Winchester
2017-12-20 00:00:00+00:00,Sandtown-Winchester
2021-01-08 00:00:00+00:00,Sandtown-Winchester
2012-04-19 00:00:00+00:00,Sandtown-Winchester
2018-01-04 00:00:00+00:00,Sandtown-Winchester
2024-02-24 00:00:00+00:00,Sandtown-Winchester
2023-11-28 00:00:00+00:00,Midtown-Edmondson
2016-12-13 00:00:00+00:00,Sandtown-Winchester
2021-01-12 00:00:00+00:00,Sandtown-Winchester
2015-05-08 00:00:00+00:00,Midtown-Edmondson
2006-05-31 00:00:00+00:00,Midtown-Edmondson
2026-02-18 00:00:00+00:00,Sandtown-Winchester
2026-02-18 00:00:00+00:00,Sandtown-Winchester
2024-09-15 00:00:00+00:00,Ridgely's Delight
2016-05-11 00:00:00+00:00,Carrollton Ridge
2008-09-15 00:00:00+00:00,Carrollton Ridge
2025-05-21 00:00:00+00:00,Carrollton Ridge
2024-04-11 00:00:00+00:00,Carrollton Ridge
2010-07-19 00:00:00+00:00,Carrollton Ridge
2006-03-15 00:00:00+00:00,Carrollton Ridge
2019-06-27 00:00:00+00:00,Carrollton Ridge
2020-07-02 00:00:00+00:00,Carrollton Ridge
2018-10-18 00:00:00+00:00,Carrollton Ridge
2020-07-21 00:00:00+00:00,Carrollton Ridge
2009-10-02 00:00:00+00:00,Carrollton Ridge
2015-02-14 00:00:00+00:00,Carrollton Ridge
2021-11-05 00:00:00+00:00,Carrollton Ridge
2025-10-29 00:00:00+00:00,Carrollton Ridge
2026-05-13 00:00:00+00:00,Druid Heights
2023-11-17 00:00:00+00:00,Madison Park
2025-05-08 00:00:00+00:00,Madison Park
2011-06-16 00:00:00+00:00,Midtown-Edmondson
2026-05-20 00:00:00+00:00,Sandtown-Winchester
2006-07-20 00:00:00+00:00,Bridgeview/Greenlawn
2025-01-17 00:00:00+00:00,Midtown-Edmondson
2011-08-18 00:00:00+00:00,Midtown-Edmondson
2018-04-24 00:00:00+00:00,Midtown-Edmondson
2007-01-19 00:00:00+00:00,Midtown-Edmondson
2021-09-19 00:00:00+00:00,Midtown-Edmondson
2014-03-21 00:00:00+00:00,Midtown-Edmondson
2006-08-31 00:00:00+00:00,Midtown-Edmondson
2023-03-31 00:00:00+00:00,Sandtown-Winchester
2011-10-14 00:00:00+00:00,Sandtown-Winchester
2009-06-11 00:00:00+00:00,Sandtown-Winchester
2008-02-26 00:00:00+00:00,Sandtown-Winchester
2006-10-26 00:00:00+00:00,Sandtown-Winchester
2021-10-05 00:00:00+00:00,Sandtown-Winchester
2012-02-28 00:00:00+00:00,Sandtown-Winchester
2026-05-18 00:00:00+00:00,Sandtown-Winchester
2026-03-26 00:00:00+00:00,Sandtown-Winchester
2008-04-11 00:00:00+00:00,Sandtown-Winchester
2024-02-25 00:00:00+00:00,Washington Village/Pigtown
2024-06-14 00:00:00+00:00,Washington Village/Pigtown
2024-06-20 00:00:00+00:00,Washington Village/Pigtown
2023-01-19 00:00:00+00:00,Washington Village/Pigtown
2024-07-26 00:00:00+00:00,Washington Village/Pigtown
2025-08-20 00:00:00+00:00,Washington Village/Pigtown
2024-12-23 00:00:00+00:00,Washington Village/Pigtown
2008-02-15 00:00:00+00:00,Sandtown-Winchester
2008-02-15 00:00:00+00:00,Sandtown-Winchester
2025-08-13 00:00:00+00:00,Midtown-Edmondson
2024-04-17 00:00:00+00:00,Midtown-Edmondson
2017-10-23 00:00:00+00:00,Sandtown-Winchester
2018-06-15 00:00:00+00:00,Sandtown-Winchester
2018-07-29 00:00:00+00:00,Sandtown-Winchester
2017-12-20 00:00:00+00:00,Sandtown-Winchester
2017-12-20 00:00:00+00:00,Sandtown-Winchester
2021-07-24 00:00:00+00:00,Sandtown-Winchester
2020-02-27 00:00:00+00:00,Midtown-Edmondson
2026-01-12 00:00:00+00:00,Midtown-Edmondson
2009-08-25 00:00:00+00:00,Sandtown-Winchester
2013-03-18 00:00:00+00:00,Sandtown-Winchester
2009-08-04 00:00:00+00:00,Sandtown-Winchester
2007-08-22 00:00:00+00:00,Sandtown-Winchester
2004-12-08 00:00:00+00:00,Sandtown-Winchester
2008-02-14 00:00:00+00:00,Sandtown-Winchester
2007-05-01 00:00:00+00:00,Sandtown-Winchester
2017-01-19 00:00:00+00:00,Sandtown-Winchester
2008-03-18 00:00:00+00:00,Sandtown-Winchester
2019-01-27 00:00:00+00:00,Sandtown-Winchester
2019-07-03 00:00:00+00:00,Sandtown-Winchester
2021-01-25 00:00:00+00:00,Sandtown-Winchester
2011-09-30 00:00:00+00:00,Sandtown-Winchester
2018-09-16 00:00:00+00:00,Sandtown-Winchester
2018-09-16 00:00:00+00:00,Sandtown-Winchester
2009-08-27 00:00:00+00:00,Sandtown-Winchester
2018-12-24 00:00:00+00:00,Midtown-Edmondson
2019-04-17 00:00:00+00:00,Sandtown-Winchester
2025-04-06 00:00:00+00:00,Gay Street
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2018-01-12 00:00:00+00:00,Carrollton Ridge
2023-02-12 00:00:00+00:00,Carrollton Ridge
2024-03-20 00:00:00+00:00,Carrollton Ridge
2025-10-24 00:00:00+00:00,Carrollton Ridge
2025-10-29 00:00:00+00:00,Carrollton Ridge
2017-12-24 00:00:00+00:00,Carrollton Ridge
2020-04-06 00:00:00+00:00,Carrollton Ridge
2023-06-14 00:00:00+00:00,Carrollton Ridge
2020-03-04 00:00:00+00:00,Carrollton Ridge
2025-09-10 00:00:00+00:00,Carrollton Ridge
2017-08-06 00:00:00+00:00,Carrollton Ridge
2020-01-02 00:00:00+00:00,Carrollton Ridge
2009-04-06 00:00:00+00:00,Carrollton Ridge
2025-01-23 00:00:00+00:00,Carrollton Ridge
2025-07-01 00:00:00+00:00,Carrollton Ridge
2025-11-09 00:00:00+00:00,Carrollton Ridge
2025-11-07 00:00:00+00:00,Carrollton Ridge
2009-08-27 00:00:00+00:00,Carrollton Ridge
2026-05-27 00:00:00+00:00,Carrollton Ridge
2026-01-15 00:00:00+00:00,Carrollton Ridge
2006-06-01 00:00:00+00:00,Carrollton Ridge
2020-05-07 00:00:00+00:00,Carrollton Ridge
2025-11-06 00:00:00+00:00,Carrollton Ridge
2013-10-25 00:00:00+00:00,Carrollton Ridge
2022-01-21 00:00:00+00:00,Carrollton Ridge
2025-01-21 00:00:00+00:00,Washington Village/Pigtown
2009-07-15 00:00:00+00:00,Sandtown-Winchester
2020-03-13 00:00:00+00:00,Sandtown-Winchester
2011-10-26 00:00:00+00:00,Sandtown-Winchester
2024-01-25 00:00:00+00:00,Sandtown-Winchester
2016-03-23 00:00:00+00:00,Sandtown-Winchester
2022-08-17 00:00:00+00:00,Sandtown-Winchester
2021-02-24 00:00:00+00:00,Sandtown-Winchester
2024-12-17 00:00:00+00:00,Upton
2019-04-24 00:00:00+00:00,Upton
2025-02-23 00:00:00+00:00,Upton
2023-01-05 00:00:00+00:00,Harlem Park
2007-10-22 00:00:00+00:00,Harlem Park
2005-12-01 00:00:00+00:00,Harlem Park
2022-04-12 00:00:00+00:00,Harlem Park
2008-10-28 00:00:00+00:00,Harlem Park
2011-10-21 00:00:00+00:00,Harlem Park
2019-08-23 00:00:00+00:00,Harlem Park
2023-04-10 00:00:00+00:00,Harlem Park
2007-11-14 00:00:00+00:00,Harlem Park
2021-11-05 00:00:00+00:00,Harlem Park
2013-03-01 00:00:00+00:00,Harlem Park
2025-05-23 00:00:00+00:00,Harlem Park
2017-03-10 00:00:00+00:00,Harlem Park
2017-12-06 00:00:00+00:00,Harlem Park
2009-07-15 00:00:00+00:00,Harlem Park
2025-01-21 00:00:00+00:00,Harlem Park
2023-04-06 00:00:00+00:00,Harlem Park
2024-02-26 00:00:00+00:00,Harlem Park
2024-08-19 00:00:00+00:00,Harlem Park
2008-04-09 00:00:00+00:00,Harlem Park
2016-03-15 00:00:00+00:00,Harlem Park
2018-11-01 00:00:00+00:00,Harlem Park
2024-09-10 00:00:00+00:00,Harlem Park
2017-08-31 00:00:00+00:00,Harlem Park
2022-05-11 00:00:00+00:00,Harlem Park
2006-02-23 00:00:00+00:00,Harlem Park
2010-10-29 00:00:00+00:00,Harlem Park
2026-03-11 00:00:00+00:00,Harlem Park
2026-03-19 00:00:00+00:00,Harlem Park
2010-05-27 00:00:00+00:00,Harlem Park
2025-01-17 00:00:00+00:00,Harlem Park
2018-07-10 00:00:00+00:00,Harlem Park
2017-09-30 00:00:00+00:00,Harlem Park
2021-05-28 00:00:00+00:00,Harlem Park
2012-10-22 00:00:00+00:00,Harlem Park
2009-02-23 00:00:00+00:00,Sandtown-Winchester
2025-06-11 00:00:00+00:00,Sandtown-Winchester
2011-06-23 00:00:00+00:00,Sandtown-Winchester
2011-04-28 00:00:00+00:00,Sandtown-Winchester
2025-01-14 00:00:00+00:00,Sandtown-Winchester
2015-02-20 00:00:00+00:00,Sandtown-Winchester
2026-05-08 00:00:00+00:00,Sandtown-Winchester
2007-06-22 00:00:00+00:00,Sandtown-Winchester
2019-03-03 00:00:00+00:00,Sandtown-Winchester
2018-12-24 00:00:00+00:00,Sandtown-Winchester
2018-09-23 00:00:00+00:00,Sandtown-Winchester
2017-06-01 00:00:00+00:00,Sandtown-Winchester
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2025-05-09 00:00:00+00:00,Sandtown-Winchester
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2011-04-05 00:00:00+00:00,Sandtown-Winchester
2026-04-23 00:00:00+00:00,Sandtown-Winchester
2010-09-08 00:00:00+00:00,Sandtown-Winchester
2008-02-28 00:00:00+00:00,Sandtown-Winchester
2004-11-08 00:00:00+00:00,Sandtown-Winchester
2011-08-10 00:00:00+00:00,Sandtown-Winchester
2025-06-11 00:00:00+00:00,Sandtown-Winchester
2016-12-16 00:00:00+00:00,Sandtown-Winchester
2014-04-04 00:00:00+00:00,Sandtown-Winchester
2007-02-28 00:00:00+00:00,Sandtown-Winchester
2019-01-16 00:00:00+00:00,Sandtown-Winchester
2023-08-04 00:00:00+00:00,Sandtown-Winchester
2008-03-18 00:00:00+00:00,Sandtown-Winchester
2026-02-10 00:00:00+00:00,Sandtown-Winchester
2025-09-11 00:00:00+00:00,Sandtown-Winchester
2021-10-22 00:00:00+00:00,Sandtown-Winchester
2024-02-09 00:00:00+00:00,Sandtown-Winchester
2009-09-18 00:00:00+00:00,Sandtown-Winchester
2014-01-31 00:00:00+00:00,Sandtown-Winchester
2007-11-13 00:00:00+00:00,Sandtown-Winchester
2014-04-04 00:00:00+00:00,Sandtown-Winchester
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2014-01-14 00:00:00+00:00,Sandtown-Winchester
2025-06-11 00:00:00+00:00,Sandtown-Winchester
2026-02-20 00:00:00+00:00,Sandtown-Winchester
2013-07-19 00:00:00+00:00,Sandtown-Winchester
2013-12-16 00:00:00+00:00,Sandtown-Winchester
2008-02-28 00:00:00+00:00,Sandtown-Winchester
2015-08-27 00:00:00+00:00,Sandtown-Winchester
2014-04-10 00:00:00+00:00,Sandtown-Winchester
2023-02-17 00:00:00+00:00,Sandtown-Winchester
2021-01-08 00:00:00+00:00,Midtown-Edmondson
2005-09-28 00:00:00+00:00,Sandtown-Winchester
2023-04-10 00:00:00+00:00,Midtown-Edmondson
2015-08-14 00:00:00+00:00,Midtown-Edmondson
2005-01-03 00:00:00+00:00,Midtown-Edmondson
2023-07-06 00:00:00+00:00,Sandtown-Winchester
2023-03-03 00:00:00+00:00,Sandtown-Winchester
2018-03-16 00:00:00+00:00,Sandtown-Winchester
2017-05-30 00:00:00+00:00,Sandtown-Winchester
2022-05-13 00:00:00+00:00,Bridgeview/Greenlawn
2023-11-13 00:00:00+00:00,Bridgeview/Greenlawn
2020-02-28 00:00:00+00:00,Sandtown-Winchester
2026-06-07 00:00:00+00:00,Sandtown-Winchester
2024-01-11 00:00:00+00:00,Sandtown-Winchester
2008-06-20 00:00:00+00:00,Sandtown-Winchester
2008-10-09 00:00:00+00:00,Sandtown-Winchester
2005-09-28 00:00:00+00:00,Sandtown-Winchester
2010-06-08 00:00:00+00:00,Oliver
2025-10-30 00:00:00+00:00,Oliver
2014-05-19 00:00:00+00:00,Johnston Square
2013-12-05 00:00:00+00:00,Johnston Square
2024-10-18 00:00:00+00:00,Johnston Square
2024-12-30 00:00:00+00:00,Johnston Square
2020-03-20 00:00:00+00:00,Johnston Square
2007-12-12 00:00:00+00:00,Johnston Square
2015-01-20 00:00:00+00:00,Johnston Square
2020-02-13 00:00:00+00:00,Johnston Square
2007-06-20 00:00:00+00:00,Johnston Square
2024-07-03 00:00:00+00:00,Oliver
2014-05-23 00:00:00+00:00,Oliver
2026-06-26 00:00:00+00:00,Oliver
2025-10-30 00:00:00+00:00,Oliver
2023-10-26 00:00:00+00:00,Oliver
2025-01-24 00:00:00+00:00,Oliver
2025-11-28 00:00:00+00:00,Oliver
2024-07-05 00:00:00+00:00,Oliver
2007-12-11 00:00:00+00:00,Oliver
2025-11-07 00:00:00+00:00,Oliver
2025-10-31 00:00:00+00:00,Oliver
2021-08-03 00:00:00+00:00,Oliver
2026-01-12 00:00:00+00:00,Oliver
2026-01-07 00:00:00+00:00,Oliver
2023-10-21 00:00:00+00:00,Oliver
2019-12-31 00:00:00+00:00,Oldtown
2012-01-25 00:00:00+00:00,Easterwood
2019-04-20 00:00:00+00:00,Easterwood
2013-02-01 00:00:00+00:00,Easterwood
2025-01-14 00:00:00+00:00,Easterwood
2026-03-31 00:00:00+00:00,Easterwood
2024-04-10 00:00:00+00:00,Easterwood
2025-01-29 00:00:00+00:00,Easterwood
2010-12-14 00:00:00+00:00,Easterwood
2008-02-08 00:00:00+00:00,Easterwood
2019-04-20 00:00:00+00:00,Easterwood
2011-01-18 00:00:00+00:00,Easterwood
2018-07-22 00:00:00+00:00,Easterwood
2014-07-16 00:00:00+00:00,Easterwood
2010-09-01 00:00:00+00:00,Easterwood
2021-05-03 00:00:00+00:00,Easterwood
2020-07-09 00:00:00+00:00,Easterwood
2019-11-25 00:00:00+00:00,Easterwood
2014-09-25 00:00:00+00:00,Easterwood
2007-09-04 00:00:00+00:00,Easterwood
2006-04-18 00:00:00+00:00,Easterwood
2007-12-19 00:00:00+00:00,Easterwood
2007-09-28 00:00:00+00:00,Easterwood
2016-02-29 00:00:00+00:00,Easterwood
2018-05-04 00:00:00+00:00,Easterwood
2013-02-22 00:00:00+00:00,Easterwood
2025-04-08 00:00:00+00:00,Easterwood
2009-05-13 00:00:00+00:00,Easterwood
2026-07-02 00:00:00+00:00,Easterwood
2019-05-06 00:00:00+00:00,Easterwood
2010-12-14 00:00:00+00:00,Easterwood
2017-02-23 00:00:00+00:00,Easterwood
2017-05-30 00:00:00+00:00,Easterwood
2025-10-16 00:00:00+00:00,Easterwood
2024-01-16 00:00:00+00:00,Easterwood
2016-07-01 00:00:00+00:00,Easterwood
2024-01-16 00:00:00+00:00,Easterwood
2005-02-08 00:00:00+00:00,Easterwood
2016-08-15 00:00:00+00:00,Easterwood
2009-05-01 00:00:00+00:00,Easterwood
2014-02-28 00:00:00+00:00,Easterwood
2015-01-14 00:00:00+00:00,Easterwood
2014-08-08 00:00:00+00:00,Easterwood
2006-06-12 00:00:00+00:00,Easterwood
2014-04-04 00:00:00+00:00,Easterwood
2018-04-28 00:00:00+00:00,Easterwood
2010-06-22 00:00:00+00:00,Easterwood
2018-11-01 00:00:00+00:00,Easterwood
2005-08-16 00:00:00+00:00,Easterwood
2018-03-09 00:00:00+00:00,Easterwood
2016-04-08 00:00:00+00:00,Sandtown-Winchester
2023-05-11 00:00:00+00:00,Sandtown-Winchester
2024-07-11 00:00:00+00:00,Sandtown-Winchester
2024-07-11 00:00:00+00:00,Sandtown-Winchester
2008-03-08 00:00:00+00:00,Sandtown-Winchester
2012-03-15 00:00:00+00:00,Sandtown-Winchester
2023-01-12 00:00:00+00:00,Sandtown-Winchester
2008-08-11 00:00:00+00:00,Sandtown-Winchester
2024-05-14 00:00:00+00:00,Sandtown-Winchester
2007-06-07 00:00:00+00:00,Sandtown-Winchester
2011-08-11 00:00:00+00:00,Midtown-Edmondson
2022-09-30 00:00:00+00:00,Midtown-Edmondson
2017-12-03 00:00:00+00:00,Bridgeview/Greenlawn
2025-08-10 00:00:00+00:00,Sandtown-Winchester
2008-01-03 00:00:00+00:00,Sandtown-Winchester
2018-04-24 00:00:00+00:00,Sandtown-Winchester
2009-06-26 00:00:00+00:00,Sandtown-Winchester
2009-11-20 00:00:00+00:00,Midtown-Edmondson
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2016-12-05 00:00:00+00:00,Sandtown-Winchester
2011-01-19 00:00:00+00:00,Sandtown-Winchester
2007-08-20 00:00:00+00:00,Sandtown-Winchester
2019-08-22 00:00:00+00:00,Sandtown-Winchester
2011-06-24 00:00:00+00:00,Sandtown-Winchester
2017-02-14 00:00:00+00:00,Sandtown-Winchester
2015-03-19 00:00:00+00:00,Upton
2018-12-21 00:00:00+00:00,Upton
2026-01-25 00:00:00+00:00,Upton
2018-07-19 00:00:00+00:00,Upton
2024-08-12 00:00:00+00:00,Madison Park
2025-01-16 00:00:00+00:00,Harlem Park
2025-04-26 00:00:00+00:00,Harlem Park
2024-01-16 00:00:00+00:00,Harlem Park
2009-03-19 00:00:00+00:00,Harlem Park
2024-01-16 00:00:00+00:00,Harlem Park
2026-06-02 00:00:00+00:00,Midtown-Edmondson
2025-12-08 00:00:00+00:00,Midtown-Edmondson
2026-05-11 00:00:00+00:00,Midtown-Edmondson
2025-12-08 00:00:00+00:00,Midtown-Edmondson
2007-02-02 00:00:00+00:00,Midtown-Edmondson
2025-02-21 00:00:00+00:00,Midtown-Edmondson
2026-06-02 00:00:00+00:00,Midtown-Edmondson
2014-12-30 00:00:00+00:00,Midtown-Edmondson
2023-12-26 00:00:00+00:00,Harlem Park
2013-07-19 00:00:00+00:00,Harlem Park
2011-10-06 00:00:00+00:00,Harlem Park
2008-04-16 00:00:00+00:00,Harlem Park
2007-02-01 00:00:00+00:00,Harlem Park
2013-07-22 00:00:00+00:00,Harlem Park
2009-04-17 00:00:00+00:00,Harlem Park
2023-05-26 00:00:00+00:00,Harlem Park
2020-09-11 00:00:00+00:00,Harlem Park
2021-11-05 00:00:00+00:00,Harlem Park
2007-09-14 00:00:00+00:00,Harlem Park
2026-06-03 00:00:00+00:00,Harlem Park
2023-04-04 00:00:00+00:00,Harlem Park
2023-12-26 00:00:00+00:00,Harlem Park
2015-07-01 00:00:00+00:00,Harlem Park
2023-04-04 00:00:00+00:00,Harlem Park
2017-03-01 00:00:00+00:00,Harlem Park
2021-08-27 00:00:00+00:00,Harlem Park
2012-03-12 00:00:00+00:00,Harlem Park
2009-07-16 00:00:00+00:00,Harlem Park
2009-08-01 00:00:00+00:00,Harlem Park
2019-05-31 00:00:00+00:00,Harlem Park
2012-05-29 00:00:00+00:00,Harlem Park
2010-04-26 00:00:00+00:00,Harlem Park
2011-11-09 00:00:00+00:00,Harlem Park
2025-01-17 00:00:00+00:00,Harlem Park
2009-06-05 00:00:00+00:00,Harlem Park
2011-11-15 00:00:00+00:00,Harlem Park
2023-09-28 00:00:00+00:00,Harlem Park
2011-12-02 00:00:00+00:00,Harlem Park
2007-11-21 00:00:00+00:00,Harlem Park
2007-09-24 00:00:00+00:00,Harlem Park
2012-02-17 00:00:00+00:00,Harlem Park
2007-11-19 00:00:00+00:00,Harlem Park
2011-07-08 00:00:00+00:00,Sandtown-Winchester
2024-01-05 00:00:00+00:00,Sandtown-Winchester
2016-08-15 00:00:00+00:00,Sandtown-Winchester
2005-10-20 00:00:00+00:00,Easterwood
2021-10-21 00:00:00+00:00,Sandtown-Winchester
2024-01-26 00:00:00+00:00,Sandtown-Winchester
2025-01-14 00:00:00+00:00,Sandtown-Winchester
2018-09-16 00:00:00+00:00,Sandtown-Winchester
2024-04-26 00:00:00+00:00,Sandtown-Winchester
2008-02-08 00:00:00+00:00,Easterwood
2023-06-29 00:00:00+00:00,Easterwood
2024-01-16 00:00:00+00:00,Easterwood
2022-05-11 00:00:00+00:00,Easterwood
2016-02-05 00:00:00+00:00,Easterwood
2025-12-10 00:00:00+00:00,Easterwood
2009-07-07 00:00:00+00:00,Easterwood
2023-12-19 00:00:00+00:00,Easterwood
2009-01-15 00:00:00+00:00,Easterwood
2025-06-06 00:00:00+00:00,Easterwood
2026-05-04 00:00:00+00:00,Easterwood
2019-05-28 00:00:00+00:00,Easterwood
2018-01-18 00:00:00+00:00,Easterwood
2025-08-26 00:00:00+00:00,Easterwood
2024-07-20 00:00:00+00:00,Easterwood
2025-09-29 00:00:00+00:00,Easterwood
2021-05-14 00:00:00+00:00,Easterwood
2007-08-16 00:00:00+00:00,Easterwood
2011-12-06 00:00:00+00:00,Easterwood
2023-12-27 00:00:00+00:00,Easterwood
2009-08-31 00:00:00+00:00,Easterwood
2011-03-15 00:00:00+00:00,Easterwood
2019-09-23 00:00:00+00:00,Easterwood
2012-08-17 00:00:00+00:00,Sandtown-Winchester
2024-02-28 00:00:00+00:00,Harlem Park
2022-08-26 00:00:00+00:00,Harlem Park
2026-03-11 00:00:00+00:00,Harlem Park
2018-10-07 00:00:00+00:00,Harlem Park
2024-01-18 00:00:00+00:00,Harlem Park
2024-07-12 00:00:00+00:00,Harlem Park
2020-02-06 00:00:00+00:00,Harlem Park
2026-04-13 00:00:00+00:00,Penrose/Fayette Street Outreach
2020-02-15 00:00:00+00:00,Harlem Park
2024-01-16 00:00:00+00:00,Harlem Park
2025-01-16 00:00:00+00:00,Harlem Park
2014-04-10 00:00:00+00:00,Harlem Park
2012-03-13 00:00:00+00:00,Harlem Park
2013-08-12 00:00:00+00:00,Harlem Park
2012-06-22 00:00:00+00:00,Harlem Park
2007-10-22 00:00:00+00:00,Harlem Park
2004-12-07 00:00:00+00:00,Harlem Park
2006-01-11 00:00:00+00:00,Harlem Park
2008-10-28 00:00:00+00:00,Harlem Park
2007-10-24 00:00:00+00:00,Harlem Park
2009-03-12 00:00:00+00:00,Harlem Park
2013-05-17 00:00:00+00:00,Harlem Park
2016-08-05 00:00:00+00:00,Penrose/Fayette Street Outreach
2024-03-16 00:00:00+00:00,Berea
2025-03-05 00:00:00+00:00,Berea
2024-05-14 00:00:00+00:00,Carroll-South Hilton
2026-04-09 00:00:00+00:00,Carroll-South Hilton
2023-07-17 00:00:00+00:00,Berea
2014-12-12 00:00:00+00:00,Carroll-South Hilton
2011-05-31 00:00:00+00:00,Midtown-Edmondson
2020-01-19 00:00:00+00:00,Sandtown-Winchester
2008-02-05 00:00:00+00:00,Sandtown-Winchester
2019-09-08 00:00:00+00:00,Sandtown-Winchester
2015-11-10 00:00:00+00:00,Sandtown-Winchester
2015-11-10 00:00:00+00:00,Sandtown-Winchester
2013-07-16 00:00:00+00:00,Midtown-Edmondson
2024-03-05 00:00:00+00:00,Midtown-Edmondson
2026-05-04 00:00:00+00:00,Sandtown-Winchester
2018-12-24 00:00:00+00:00,Sandtown-Winchester
2017-12-03 00:00:00+00:00,Sandtown-Winchester
2021-10-22 00:00:00+00:00,Sandtown-Winchester
2008-09-27 00:00:00+00:00,Sandtown-Winchester
2012-11-16 00:00:00+00:00,Sandtown-Winchester
2007-02-08 00:00:00+00:00,Midtown-Edmondson
2019-09-13 00:00:00+00:00,Sandtown-Winchester
2021-05-27 00:00:00+00:00,Midtown-Edmondson
2019-05-03 00:00:00+00:00,Sandtown-Winchester
2023-04-03 00:00:00+00:00,Sandtown-Winchester
2024-07-10 00:00:00+00:00,Sandtown-Winchester
2008-02-05 00:00:00+00:00,Sandtown-Winchester
2008-07-31 00:00:00+00:00,Sandtown-Winchester
2012-08-14 00:00:00+00:00,Sandtown-Winchester
2024-01-09 00:00:00+00:00,Sandtown-Winchester
2026-03-01 00:00:00+00:00,Sandtown-Winchester
2016-08-05 00:00:00+00:00,Sandtown-Winchester
2004-11-11 00:00:00+00:00,Sandtown-Winchester
2015-12-14 00:00:00+00:00,Easterwood
2006-06-20 00:00:00+00:00,Sandtown-Winchester
2020-07-16 00:00:00+00:00,Easterwood
2009-01-08 00:00:00+00:00,Easterwood
2010-09-08 00:00:00+00:00,Easterwood
2012-01-30 00:00:00+00:00,Easterwood
2012-03-23 00:00:00+00:00,Easterwood
2025-01-14 00:00:00+00:00,Easterwood
2012-07-17 00:00:00+00:00,Easterwood
2018-05-17 00:00:00+00:00,Easterwood
2023-03-20 00:00:00+00:00,Easterwood
2024-04-10 00:00:00+00:00,Easterwood
2019-09-15 00:00:00+00:00,Easterwood
2026-05-29 00:00:00+00:00,Easterwood
2007-11-21 00:00:00+00:00,Easterwood
2010-09-24 00:00:00+00:00,Easterwood
2006-11-10 00:00:00+00:00,Easterwood
2015-01-08 00:00:00+00:00,Easterwood
2026-04-28 00:00:00+00:00,Easterwood
2018-11-08 00:00:00+00:00,Easterwood
2026-01-20 00:00:00+00:00,Easterwood
2025-10-28 00:00:00+00:00,Easterwood
2008-01-10 00:00:00+00:00,Easterwood
2025-11-13 00:00:00+00:00,Easterwood
2025-01-14 00:00:00+00:00,Sandtown-Winchester
2009-09-30 00:00:00+00:00,Sandtown-Winchester
2015-06-04 00:00:00+00:00,Sandtown-Winchester
